Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Transaction_Country,Is_Fraud
TXN005686,CUST1202,293.03,Online,2023-05-13,Healthcare,UAE,0
TXN005687,CUST1563,43.59,Online,2024-08-20,Clothing,India,0
TXN005688,CUST1602,251.95,Mobile,2024-02-21,Healthcare,India,0
TXN005689,CUST1836,55.12,Mobile,2023-08-09,Clothing,UAE,0
TXN005690,CUST1792,221.46,Online,2023-10-09,Clothing,UAE,0
TXN005691,CUST1871,224.91,Mobile,2024-10-17,Groceries,Germany,1
TXN005692,CUST1302,135.86,Mobile,2023-09-23,Travel,Germany,0
TXN005693,CUST1835,105.31,ATM,2023-08-19,Clothing,Germany,0
TXN005694,CUST1535,124.37,In-Store,2023-10-06,Healthcare,UAE,0
TXN005695,CUST1293,434.83,Mobile,2023-12-20,Travel,UK,0
TXN005696,CUST1233,169.06,In-Store,2024-07-18,Electronics,India,0
TXN005697,CUST1854,115.92,ATM,2024-09-23,Healthcare,USA,0
TXN005698,CUST1809,357.51,Mobile,2023-08-04,Travel,UAE,1
TXN005699,CUST1971,44.79,In-Store,2023-07-13,Healthcare,UK,0
TXN005700,CUST1445,463.88,Mobile,2023-05-17,Travel,UAE,0
TXN005701,CUST1675,98.73,ATM,2025-02-12,Electronics,UK,1
TXN005702,CUST1651,36.51,ATM,2023-11-11,Healthcare,India,0
TXN005703,CUST1159,136.27,Mobile,2023-12-25,Healthcare,USA,0
TXN005704,CUST1450,223.98,ATM,2023-06-20,Electronics,UAE,0
TXN005705,CUST1702,79.22,Mobile,2023-10-06,Groceries,UK,0
TXN005706,CUST1907,194.26,ATM,2023-09-16,Clothing,UK,0
TXN005707,CUST1378,33.13,ATM,2024-04-20,Electronics,UAE,0
TXN005708,CUST1093,113.06,Online,2024-08-17,Travel,Germany,0
TXN005709,CUST1130,228.36,Online,2024-10-01,Groceries,USA,0
TXN005710,CUST1944,200.66,ATM,2023-09-29,Groceries,Germany,0
TXN005711,CUST1383,231.19,Mobile,2023-11-15,Healthcare,India,1
TXN005712,CUST1999,55.71,In-Store,2023-10-10,Groceries,Germany,0
TXN005713,CUST1590,294.78,ATM,2024-05-05,Clothing,USA,0
TXN005714,CUST1939,192.26,Mobile,2025-03-12,Clothing,USA,0
TXN005715,CUST1821,392.91,Mobile,2024-01-08,Healthcare,UK,0
TXN005716,CUST1060,137.21,ATM,2024-01-09,Electronics,UK,0
TXN005717,CUST1199,77.39,Mobile,2023-12-04,Groceries,USA,0
TXN005718,CUST1267,87.78,Mobile,2024-10-27,Electronics,India,0
TXN005719,CUST1187,56.69,Online,2025-04-30,Travel,Germany,0
TXN005720,CUST1175,244.53,ATM,2023-10-07,Clothing,Germany,0
TXN005721,CUST1641,94.81,Mobile,2023-09-13,Groceries,UK,0
TXN005722,CUST1484,344.27,ATM,2024-08-12,Travel,USA,0
TXN005723,CUST1216,178.78,ATM,2024-06-12,Groceries,UK,0
TXN005724,CUST1465,80.75,ATM,2024-11-13,Travel,India,0
TXN005725,CUST1165,7.41,Mobile,2023-06-09,Clothing,Germany,0
TXN005726,CUST1392,328.69,Online,2024-05-24,Groceries,UAE,0
TXN005727,CUST1977,107.13,ATM,2024-10-17,Electronics,USA,0
TXN005728,CUST1874,296.67,Online,2024-01-19,Groceries,UAE,0
TXN005729,CUST1824,150.77,ATM,2024-07-22,Healthcare,UAE,0
TXN005730,CUST1013,362.73,Online,2023-10-16,Electronics,India,0
TXN005731,CUST1677,161.48,Mobile,2024-06-26,Healthcare,India,0
TXN005732,CUST1752,82.92,Online,2025-04-01,Travel,Germany,0
TXN005733,CUST1589,179.29,ATM,2023-10-30,Electronics,USA,0
TXN005734,CUST1500,21.27,Mobile,2025-05-02,Electronics,USA,0
TXN005735,CUST1147,74.52,In-Store,2024-02-03,Clothing,UK,0
TXN005736,CUST1686,127.3,Mobile,2024-02-12,Travel,USA,0
TXN005737,CUST1131,108.29,Mobile,2024-03-10,Electronics,India,0
TXN005738,CUST1146,602.76,Online,2024-03-02,Electronics,UAE,0
TXN005739,CUST1134,1.4,ATM,2024-12-21,Electronics,USA,0
TXN005740,CUST1648,15.44,In-Store,2024-10-02,Groceries,USA,0
TXN005741,CUST1126,101.02,ATM,2023-06-24,Healthcare,Germany,0
TXN005742,CUST1429,125.7,ATM,2023-12-16,Electronics,Germany,0
TXN005743,CUST1533,178.05,Online,2024-07-28,Groceries,UAE,0
TXN005744,CUST1556,5.97,Mobile,2023-11-12,Electronics,India,0
TXN005745,CUST1591,164.23,Mobile,2024-04-30,Clothing,UK,0
TXN005746,CUST1672,159.81,Online,2025-03-02,Healthcare,UK,0
TXN005747,CUST1572,293.66,In-Store,2024-07-17,Travel,Germany,0
TXN005748,CUST1588,203.7,In-Store,2024-12-16,Travel,UAE,0
TXN005749,CUST1068,97.73,ATM,2025-02-16,Travel,UAE,0
TXN005750,CUST1613,295.77,Online,2023-05-15,Clothing,Germany,0
TXN005751,CUST1111,45.4,Online,2025-01-12,Groceries,Germany,0
TXN005752,CUST1381,215.83,Mobile,2024-08-04,Healthcare,USA,0
TXN005753,CUST1115,8.51,ATM,2024-05-30,Healthcare,UK,0
TXN005754,CUST1447,133.95,Online,2025-04-04,Travel,USA,0
TXN005755,CUST1724,9.8,Mobile,2023-12-22,Electronics,India,0
TXN005756,CUST1574,97.9,Online,2023-05-30,Groceries,India,0
TXN005757,CUST1046,34.12,Mobile,2024-11-29,Groceries,UAE,0
TXN005758,CUST1901,64.01,Mobile,2024-04-22,Groceries,India,0
TXN005759,CUST1074,30.67,Online,2023-11-12,Clothing,Germany,0
TXN005760,CUST1516,26.89,Online,2024-12-22,Clothing,UAE,0
TXN005761,CUST1878,735.17,Online,2025-03-24,Clothing,UK,1
TXN005762,CUST1708,667.42,Online,2023-07-08,Electronics,Germany,0
TXN005763,CUST1650,117.07,ATM,2023-06-04,Groceries,USA,1
TXN005764,CUST1065,44.36,In-Store,2024-11-14,Healthcare,UAE,0
TXN005765,CUST1636,217.76,In-Store,2025-03-03,Electronics,India,0
TXN005766,CUST1911,49.35,Online,2024-10-13,Groceries,USA,1
TXN005767,CUST1452,20.97,Mobile,2025-05-05,Electronics,UK,0
TXN005768,CUST1912,197.64,Online,2024-05-26,Electronics,India,0
TXN005769,CUST1010,97.91,In-Store,2024-08-06,Healthcare,Germany,0
TXN005770,CUST1723,255.94,In-Store,2024-07-09,Electronics,USA,0
TXN005771,CUST1390,56.54,Mobile,2024-12-03,Electronics,UAE,0
TXN005772,CUST1941,194.59,In-Store,2024-08-02,Electronics,Germany,0
TXN005773,CUST1811,65.03,ATM,2024-07-17,Electronics,India,0
TXN005774,CUST1688,97.06,Mobile,2023-10-16,Clothing,UAE,0
TXN005775,CUST1727,208.52,In-Store,2024-07-20,Groceries,India,0
TXN005776,CUST1718,5.86,In-Store,2025-04-08,Electronics,UAE,0
TXN005777,CUST1547,168.03,In-Store,2023-06-18,Clothing,UK,0
TXN005778,CUST1934,333.02,Mobile,2025-04-01,Clothing,Germany,1
TXN005779,CUST1996,231.17,Mobile,2025-01-11,Travel,India,0
TXN005780,CUST1492,1.67,Online,2025-03-26,Clothing,UAE,0
TXN005781,CUST1774,90.2,Online,2024-10-22,Electronics,Germany,0
TXN005782,CUST1238,162.11,ATM,2024-04-26,Electronics,India,0
TXN005783,CUST1881,399.97,In-Store,2024-05-02,Clothing,USA,0
TXN005784,CUST1010,129.53,ATM,2024-06-18,Healthcare,India,0
TXN005785,CUST1787,167.04,Mobile,2024-02-21,Clothing,USA,0
TXN005786,CUST1875,129.49,Mobile,2024-10-03,Travel,Germany,0
TXN005787,CUST1521,46.1,Online,2023-09-03,Groceries,India,0
TXN005788,CUST1576,119.57,ATM,2024-05-22,Electronics,USA,0
TXN005789,CUST1797,9.91,Mobile,2024-10-26,Clothing,UK,0
TXN005790,CUST1025,241.1,Online,2023-09-29,Healthcare,India,0
TXN005791,CUST1662,347.2,Online,2025-01-28,Travel,UAE,0
TXN005792,CUST1332,484.04,Mobile,2024-06-07,Clothing,India,0
TXN005793,CUST1261,56.09,Online,2024-02-09,Groceries,USA,0
TXN005794,CUST1349,171.46,Mobile,2024-08-14,Electronics,India,0
TXN005795,CUST1682,521.14,In-Store,2024-12-19,Travel,UK,1
TXN005796,CUST1379,287.74,Mobile,2024-07-03,Clothing,UAE,0
TXN005797,CUST1958,141.41,ATM,2025-04-23,Travel,USA,0
TXN005798,CUST1358,203.46,Online,2023-08-05,Healthcare,UAE,0
TXN005799,CUST1512,19.32,Online,2024-03-21,Groceries,USA,0
TXN005800,CUST1029,132.48,ATM,2024-05-29,Groceries,UAE,0
TXN005801,CUST1001,33.63,Online,2024-12-04,Groceries,UK,1
TXN005802,CUST1822,117.0,Mobile,2024-09-15,Travel,UAE,0
TXN005803,CUST1964,299.79,Online,2025-02-15,Groceries,USA,0
TXN005804,CUST1519,74.05,Online,2023-06-17,Travel,USA,0
TXN005805,CUST1725,132.56,ATM,2024-09-18,Electronics,UAE,0
TXN005806,CUST1180,99.6,ATM,2023-07-15,Clothing,India,0
TXN005807,CUST1977,167.06,Online,2024-09-18,Electronics,USA,0
TXN005808,CUST1983,148.42,Online,2023-10-10,Travel,UAE,0
TXN005809,CUST1408,80.68,In-Store,2023-11-25,Healthcare,UAE,0
TXN005810,CUST1307,110.14,In-Store,2023-12-23,Groceries,UK,0
TXN005811,CUST1593,419.74,Mobile,2025-05-07,Electronics,India,0
TXN005812,CUST1066,505.9,ATM,2025-01-05,Healthcare,UK,0
TXN005813,CUST1654,183.7,In-Store,2023-07-17,Clothing,USA,0
TXN005814,CUST1495,551.87,Online,2025-03-12,Electronics,UK,0
TXN005815,CUST1051,104.29,ATM,2023-06-20,Healthcare,India,0
TXN005816,CUST1692,26.52,Mobile,2024-06-25,Healthcare,USA,0
TXN005817,CUST1540,284.11,ATM,2025-04-22,Clothing,USA,0
TXN005818,CUST1276,88.98,Mobile,2023-07-24,Electronics,UK,1
TXN005819,CUST1224,337.64,Online,2024-10-25,Clothing,USA,0
TXN005820,CUST1050,1.98,Mobile,2024-07-14,Healthcare,India,0
TXN005821,CUST1194,269.24,Mobile,2025-03-09,Healthcare,Germany,0
TXN005822,CUST1893,91.04,Online,2024-08-25,Healthcare,India,0
TXN005823,CUST1944,159.47,In-Store,2025-01-09,Electronics,UK,0
TXN005824,CUST1223,88.72,In-Store,2024-07-02,Clothing,India,0
TXN005825,CUST1186,226.4,Mobile,2023-09-09,Travel,India,0
TXN005826,CUST1011,72.28,ATM,2023-07-13,Travel,UAE,0
TXN005827,CUST1942,280.07,ATM,2025-03-24,Healthcare,UK,0
TXN005828,CUST1899,47.84,ATM,2025-05-10,Clothing,USA,0
TXN005829,CUST1415,103.64,In-Store,2024-06-28,Electronics,Germany,0
TXN005830,CUST1045,58.91,Online,2024-03-12,Travel,UK,0
TXN005831,CUST1240,278.3,ATM,2023-11-30,Groceries,India,0
TXN005832,CUST1683,325.99,Mobile,2023-08-14,Travel,Germany,0
TXN005833,CUST1230,30.26,ATM,2024-02-14,Travel,UAE,0
TXN005834,CUST1421,547.63,In-Store,2024-09-20,Groceries,USA,0
TXN005835,CUST1023,146.53,ATM,2024-05-06,Clothing,India,1
TXN005836,CUST1907,80.09,Online,2023-07-01,Electronics,UAE,0
TXN005837,CUST1732,107.56,ATM,2024-12-19,Groceries,USA,0
TXN005838,CUST1424,88.07,Online,2025-04-30,Travel,India,0
TXN005839,CUST1522,57.06,In-Store,2023-10-09,Clothing,Germany,0
TXN005840,CUST1370,6.08,In-Store,2025-02-14,Travel,UAE,0
TXN005841,CUST1820,40.69,Mobile,2023-09-18,Travel,UAE,0
TXN005842,CUST1772,73.07,In-Store,2024-04-11,Electronics,Germany,0
TXN005843,CUST1399,150.73,Online,2023-11-19,Healthcare,Germany,0
TXN005844,CUST1742,384.79,Mobile,2024-01-02,Healthcare,India,0
TXN005845,CUST1505,214.01,Online,2025-01-11,Travel,India,0
TXN005846,CUST1099,133.91,ATM,2024-10-08,Healthcare,UK,0
TXN005847,CUST1121,6.92,Online,2025-02-08,Healthcare,UAE,0
TXN005848,CUST1689,89.37,In-Store,2024-11-13,Groceries,UAE,0
TXN005849,CUST1729,237.42,Online,2024-08-19,Groceries,Germany,0
TXN005850,CUST1048,90.43,Online,2023-06-16,Groceries,India,0
TXN005851,CUST1447,118.03,Mobile,2023-12-20,Groceries,India,0
TXN005852,CUST1076,93.74,Online,2024-04-20,Travel,UK,0
TXN005853,CUST1605,58.11,Mobile,2023-11-27,Groceries,UAE,0
TXN005854,CUST1838,195.23,ATM,2025-03-28,Healthcare,UK,0
TXN005855,CUST1068,89.82,Online,2023-08-29,Electronics,UAE,0
TXN005856,CUST1279,622.68,Mobile,2024-07-19,Electronics,UK,0
TXN005857,CUST1651,43.51,Online,2025-04-05,Clothing,UK,1
TXN005858,CUST1387,240.27,Online,2024-08-12,Groceries,UAE,0
TXN005859,CUST1257,4.97,ATM,2024-08-19,Healthcare,UAE,0
TXN005860,CUST1066,363.94,Mobile,2024-06-01,Healthcare,India,0
TXN005861,CUST1066,371.93,In-Store,2024-01-16,Groceries,India,0
TXN005862,CUST1134,444.79,In-Store,2023-10-04,Travel,India,0
TXN005863,CUST1160,120.45,Online,2024-03-30,Travel,Germany,0
TXN005864,CUST1670,13.62,Online,2023-11-24,Clothing,India,0
TXN005865,CUST1047,163.69,Online,2024-01-22,Travel,India,0
TXN005866,CUST1989,224.53,Online,2023-12-20,Groceries,UK,0
TXN005867,CUST1269,222.13,ATM,2024-09-21,Electronics,India,0
TXN005868,CUST1159,12.03,Mobile,2025-04-17,Travel,Germany,0
TXN005869,CUST1098,46.38,In-Store,2023-12-06,Travel,UK,0
TXN005870,CUST1201,116.79,In-Store,2024-09-10,Healthcare,India,0
TXN005871,CUST1680,206.62,Mobile,2024-01-27,Travel,Germany,0
TXN005872,CUST1324,45.42,Mobile,2023-10-02,Clothing,India,0
TXN005873,CUST1055,179.57,Online,2025-05-03,Electronics,USA,1
TXN005874,CUST1903,78.44,Mobile,2023-10-13,Groceries,UAE,0
TXN005875,CUST1073,369.02,Mobile,2023-10-18,Clothing,UK,0
TXN005876,CUST1184,193.14,In-Store,2024-04-30,Electronics,USA,0
TXN005877,CUST1772,170.44,Mobile,2023-11-27,Electronics,UAE,0
TXN005878,CUST1316,554.78,Online,2025-02-10,Healthcare,Germany,1
TXN005879,CUST1524,76.01,ATM,2024-05-03,Healthcare,India,0
TXN005880,CUST1772,226.13,Mobile,2024-11-10,Clothing,UAE,0
TXN005881,CUST1677,56.4,ATM,2024-10-09,Groceries,India,0
TXN005882,CUST1636,170.88,In-Store,2024-05-25,Healthcare,USA,0
TXN005883,CUST1409,203.42,Mobile,2023-05-27,Travel,UAE,0
TXN005884,CUST1634,132.85,ATM,2023-12-09,Travel,UAE,0
TXN005885,CUST1906,104.66,In-Store,2025-03-08,Healthcare,UK,1
TXN005886,CUST1676,317.4,ATM,2024-07-10,Healthcare,UK,0
TXN005887,CUST1667,225.46,In-Store,2025-02-06,Clothing,UK,0
TXN005888,CUST1713,317.96,Online,2024-04-28,Travel,UK,1
TXN005889,CUST1843,23.56,Mobile,2024-02-22,Travel,India,0
TXN005890,CUST1387,14.21,In-Store,2023-07-13,Electronics,UAE,0
TXN005891,CUST1262,8.56,Online,2024-03-25,Clothing,India,0
TXN005892,CUST1529,44.83,ATM,2024-04-15,Electronics,UAE,0
TXN005893,CUST1981,245.84,In-Store,2024-12-09,Electronics,India,0
TXN005894,CUST1675,10.45,Mobile,2024-06-05,Clothing,UAE,0
TXN005895,CUST1602,103.23,Online,2024-08-26,Clothing,USA,0
TXN005896,CUST1559,201.76,Online,2024-03-23,Groceries,UK,0
TXN005897,CUST1205,14.71,In-Store,2023-11-14,Travel,USA,0
TXN005898,CUST1973,98.53,Mobile,2025-03-28,Healthcare,UAE,0
TXN005899,CUST1894,209.23,Online,2023-09-01,Clothing,Germany,0
TXN005900,CUST1892,212.4,Online,2025-04-06,Electronics,UAE,0
TXN005901,CUST1418,67.67,In-Store,2024-12-23,Travel,India,0
TXN005902,CUST1531,3.8,Mobile,2024-06-28,Travel,UAE,1
TXN005903,CUST1413,494.91,ATM,2023-10-02,Travel,UAE,0
TXN005904,CUST1518,57.31,Mobile,2024-11-06,Groceries,UAE,0
TXN005905,CUST1813,88.41,In-Store,2025-01-09,Groceries,India,0
TXN005906,CUST1491,0.24,Mobile,2023-12-13,Groceries,India,0
TXN005907,CUST1843,219.64,Mobile,2023-07-07,Clothing,India,0
TXN005908,CUST1563,379.77,ATM,2023-07-12,Groceries,Germany,0
TXN005909,CUST1497,204.55,ATM,2024-11-17,Clothing,UAE,0
TXN005910,CUST1860,24.23,Online,2024-01-08,Healthcare,UAE,0
TXN005911,CUST1076,25.96,Mobile,2024-11-25,Travel,India,0
TXN005912,CUST1335,26.22,Online,2024-03-22,Clothing,USA,0
TXN005913,CUST1348,277.4,ATM,2024-03-09,Healthcare,USA,0
TXN005914,CUST1902,2.23,ATM,2024-10-21,Healthcare,Germany,0
TXN005915,CUST1359,100.87,ATM,2024-05-21,Clothing,UK,0
TXN005916,CUST1742,84.4,Mobile,2024-06-02,Travel,USA,1
TXN005917,CUST1643,12.15,Online,2024-12-09,Travel,USA,0
TXN005918,CUST1718,201.06,Mobile,2025-03-03,Electronics,USA,0
TXN005919,CUST1575,24.81,In-Store,2025-04-26,Groceries,India,0
TXN005920,CUST1897,15.82,Online,2024-12-09,Groceries,Germany,1
TXN005921,CUST1206,10.76,Mobile,2025-04-03,Clothing,India,0
TXN005922,CUST1387,4.3,Online,2023-07-09,Healthcare,India,0
TXN005923,CUST1513,11.8,Mobile,2025-02-26,Electronics,UAE,0
TXN005924,CUST1261,236.33,Online,2024-01-17,Travel,UAE,0
TXN005925,CUST1437,52.69,In-Store,2023-05-15,Clothing,India,0
TXN005926,CUST1208,10.47,In-Store,2023-10-16,Travel,India,0
TXN005927,CUST1474,216.17,Online,2024-08-26,Groceries,UAE,0
TXN005928,CUST1557,210.03,Online,2023-07-26,Electronics,India,0
TXN005929,CUST1411,198.57,Mobile,2024-04-03,Travel,Germany,0
TXN005930,CUST1569,38.67,Mobile,2023-08-04,Healthcare,UAE,1
TXN005931,CUST1276,195.94,Online,2025-03-10,Clothing,UK,0
TXN005932,CUST1174,176.15,ATM,2024-07-10,Travel,UAE,0
TXN005933,CUST1214,178.38,In-Store,2024-04-04,Healthcare,India,0
TXN005934,CUST1067,265.1,In-Store,2024-02-16,Travel,USA,0
TXN005935,CUST1204,337.96,Online,2024-12-22,Travel,Germany,0
TXN005936,CUST1512,159.51,Mobile,2024-09-21,Electronics,UK,0
TXN005937,CUST1911,82.86,In-Store,2023-11-24,Healthcare,UAE,0
TXN005938,CUST1013,24.82,Online,2024-02-10,Healthcare,UAE,0
TXN005939,CUST1817,131.37,In-Store,2023-08-03,Healthcare,USA,0
TXN005940,CUST1470,144.57,Mobile,2024-06-07,Groceries,UAE,0
TXN005941,CUST1370,255.52,In-Store,2023-08-02,Clothing,Germany,0
TXN005942,CUST1130,248.98,In-Store,2024-04-26,Clothing,USA,0
TXN005943,CUST1220,292.46,ATM,2023-05-24,Healthcare,UAE,0
TXN005944,CUST1465,101.75,In-Store,2024-08-10,Clothing,Germany,0
TXN005945,CUST1241,80.69,Online,2024-04-26,Travel,India,0
TXN005946,CUST1452,232.37,Online,2023-08-05,Electronics,USA,0
TXN005947,CUST1196,86.32,Online,2025-04-03,Groceries,UK,1
TXN005948,CUST1790,155.67,In-Store,2023-09-24,Clothing,UK,0
TXN005949,CUST1311,25.97,Online,2024-09-28,Healthcare,India,1
TXN005950,CUST1769,249.85,Mobile,2023-07-02,Clothing,Germany,0
TXN005951,CUST1258,239.17,ATM,2024-09-02,Clothing,UAE,0
TXN005952,CUST1605,31.86,Mobile,2023-11-30,Clothing,Germany,1
TXN005953,CUST1241,61.6,In-Store,2024-07-02,Groceries,USA,0
TXN005954,CUST1992,26.74,ATM,2024-10-29,Groceries,India,0
TXN005955,CUST1319,126.12,ATM,2025-03-17,Electronics,USA,0
TXN005956,CUST1710,146.26,In-Store,2025-03-12,Groceries,India,0
TXN005957,CUST1315,428.12,Mobile,2023-08-26,Travel,Germany,0
TXN005958,CUST1103,312.38,Online,2023-12-08,Groceries,USA,0
TXN005959,CUST1529,6.61,Online,2023-08-24,Healthcare,UAE,1
TXN005960,CUST1711,85.97,Online,2024-03-26,Travel,Germany,0
TXN005961,CUST1717,9.97,Online,2023-09-04,Clothing,Germany,0
TXN005962,CUST1793,93.37,In-Store,2024-09-14,Clothing,UAE,0
TXN005963,CUST1449,227.79,In-Store,2025-02-12,Groceries,UAE,0
TXN005964,CUST1383,265.8,Mobile,2023-05-27,Healthcare,USA,0
TXN005965,CUST1835,154.73,Mobile,2024-10-12,Travel,Germany,0
TXN005966,CUST1458,104.54,In-Store,2024-08-31,Travel,India,0
TXN005967,CUST1363,253.71,In-Store,2025-02-13,Healthcare,India,0
TXN005968,CUST1973,184.12,Online,2023-07-27,Healthcare,Germany,0
TXN005969,CUST1328,392.56,Mobile,2024-07-25,Healthcare,India,0
TXN005970,CUST1897,165.22,In-Store,2024-05-30,Electronics,USA,0
TXN005971,CUST1800,99.73,Online,2025-03-06,Electronics,UK,0
TXN005972,CUST1648,170.55,Mobile,2024-11-12,Healthcare,Germany,0
TXN005973,CUST1369,118.9,Online,2025-03-29,Groceries,USA,0
TXN005974,CUST1282,169.5,ATM,2025-02-05,Travel,India,0
TXN005975,CUST1964,31.88,Mobile,2024-04-04,Electronics,USA,0
TXN005976,CUST1304,12.31,In-Store,2025-04-26,Healthcare,India,0
TXN005977,CUST1928,112.83,Mobile,2023-11-25,Clothing,UAE,0
TXN005978,CUST1620,459.05,ATM,2023-09-03,Electronics,UAE,0
TXN005979,CUST1494,31.85,ATM,2024-09-24,Healthcare,UAE,0
TXN005980,CUST1884,246.99,Online,2024-05-26,Clothing,UAE,0
TXN005981,CUST1728,416.96,Online,2024-04-03,Healthcare,UK,0
TXN005982,CUST1424,78.78,Mobile,2023-11-21,Electronics,USA,1
TXN005983,CUST1728,272.76,In-Store,2025-04-27,Healthcare,USA,0
TXN005984,CUST1367,65.78,Mobile,2023-12-16,Travel,UAE,0
TXN005985,CUST1907,257.03,Online,2024-05-10,Healthcare,USA,0
TXN005986,CUST1502,137.71,Mobile,2023-11-03,Healthcare,UAE,0
TXN005987,CUST1224,325.01,Online,2023-11-02,Clothing,USA,1
TXN005988,CUST1826,124.84,In-Store,2024-08-12,Groceries,USA,0
TXN005989,CUST1684,440.55,Mobile,2024-06-02,Groceries,India,1
TXN005990,CUST1026,136.87,Online,2024-02-28,Electronics,USA,1
TXN005991,CUST1480,235.01,Online,2024-01-07,Groceries,UAE,0
TXN005992,CUST1519,29.21,In-Store,2024-06-05,Electronics,UK,0
TXN005993,CUST1398,58.29,Mobile,2024-01-02,Groceries,UAE,0
TXN005994,CUST1182,106.11,Online,2024-11-06,Healthcare,UK,0
TXN005995,CUST1352,6.58,In-Store,2024-07-27,Electronics,UK,0
TXN005996,CUST1162,16.85,Online,2024-06-14,Clothing,UK,0
TXN005997,CUST1890,62.64,In-Store,2023-11-27,Clothing,Germany,0
TXN005998,CUST1138,163.64,Mobile,2024-10-11,Clothing,UK,0
TXN005999,CUST1635,98.87,In-Store,2024-04-28,Groceries,India,0
TXN006000,CUST1100,7.53,Mobile,2025-01-31,Healthcare,UAE,0
TXN006001,CUST1750,61.73,Mobile,2024-10-30,Clothing,Germany,1
TXN006002,CUST1739,6.23,Online,2024-07-06,Healthcare,Germany,0
TXN006003,CUST1269,296.29,Mobile,2024-04-08,Electronics,UK,0
TXN006004,CUST1425,75.24,Online,2025-04-01,Groceries,UK,0
TXN006005,CUST1283,74.39,Online,2024-12-27,Healthcare,USA,0
TXN006006,CUST1940,41.17,Mobile,2023-07-17,Travel,UK,0
TXN006007,CUST1465,608.9,Online,2023-12-06,Electronics,USA,0
TXN006008,CUST1566,95.31,Online,2023-12-11,Clothing,UK,0
TXN006009,CUST1021,172.18,In-Store,2024-01-07,Travel,India,0
TXN006010,CUST1383,72.95,Mobile,2023-08-29,Electronics,UK,0
TXN006011,CUST1766,275.95,Mobile,2024-02-22,Groceries,India,0
TXN006012,CUST1567,48.93,Mobile,2023-10-12,Clothing,UAE,0
TXN006013,CUST1646,101.3,ATM,2024-03-17,Groceries,USA,0
TXN006014,CUST1893,34.18,ATM,2024-01-28,Groceries,USA,0
TXN006015,CUST1313,151.46,In-Store,2023-09-03,Healthcare,UK,0
TXN006016,CUST1258,22.88,Online,2024-02-02,Healthcare,USA,0
TXN006017,CUST1784,42.36,ATM,2024-04-03,Groceries,UK,0
TXN006018,CUST1262,68.16,ATM,2024-11-22,Electronics,India,0
TXN006019,CUST1178,296.75,In-Store,2024-08-25,Groceries,India,0
TXN006020,CUST1446,2.04,In-Store,2023-07-13,Electronics,UAE,0
TXN006021,CUST1991,379.91,In-Store,2025-03-21,Groceries,UAE,0
TXN006022,CUST1654,76.01,In-Store,2024-06-15,Electronics,USA,0
TXN006023,CUST1587,105.29,In-Store,2023-09-25,Clothing,UAE,0
TXN006024,CUST1390,311.79,In-Store,2024-10-28,Groceries,Germany,0
TXN006025,CUST1767,62.84,ATM,2024-07-24,Groceries,USA,0
TXN006026,CUST1385,39.12,Mobile,2024-10-04,Electronics,UK,0
TXN006027,CUST1018,29.59,ATM,2024-04-22,Travel,USA,0
TXN006028,CUST1179,98.02,In-Store,2024-03-05,Healthcare,UK,0
TXN006029,CUST1081,219.28,Mobile,2024-06-02,Groceries,UK,0
TXN006030,CUST1837,75.96,In-Store,2023-08-11,Travel,Germany,1
TXN006031,CUST1211,242.37,In-Store,2024-03-20,Healthcare,USA,0
TXN006032,CUST1027,16.76,ATM,2024-07-16,Electronics,UAE,0
TXN006033,CUST1031,216.01,In-Store,2024-10-15,Clothing,India,0
TXN006034,CUST1774,324.82,Mobile,2023-10-02,Electronics,UAE,0
TXN006035,CUST1673,96.16,Mobile,2024-05-03,Travel,USA,0
TXN006036,CUST1436,94.24,ATM,2023-08-02,Clothing,UK,0
TXN006037,CUST1841,60.59,Online,2024-06-15,Electronics,India,1
TXN006038,CUST1519,354.29,In-Store,2023-07-05,Electronics,USA,0
TXN006039,CUST1723,360.06,Online,2024-01-06,Clothing,UAE,0
TXN006040,CUST1747,7.79,In-Store,2024-11-05,Clothing,UAE,0
TXN006041,CUST1760,28.42,In-Store,2023-10-12,Groceries,USA,0
TXN006042,CUST1521,5.07,Online,2024-08-16,Travel,USA,0
TXN006043,CUST1507,266.81,Online,2023-12-22,Electronics,Germany,0
TXN006044,CUST1330,44.63,ATM,2023-12-11,Travel,Germany,0
TXN006045,CUST1360,112.99,Mobile,2023-06-27,Electronics,UAE,0
TXN006046,CUST1642,354.45,Online,2024-05-23,Groceries,UK,0
TXN006047,CUST1892,152.24,ATM,2023-11-07,Travel,UK,0
TXN006048,CUST1963,307.87,In-Store,2024-11-10,Groceries,Germany,0
TXN006049,CUST1664,6.48,ATM,2025-04-06,Electronics,Germany,0
TXN006050,CUST1684,209.67,ATM,2025-04-18,Electronics,UK,0
TXN006051,CUST1944,34.8,In-Store,2024-10-27,Electronics,Germany,0
TXN006052,CUST1074,8.69,Mobile,2023-05-13,Healthcare,India,0
TXN006053,CUST1137,222.49,In-Store,2024-08-14,Healthcare,USA,0
TXN006054,CUST1105,184.77,Mobile,2024-11-21,Groceries,UK,0
TXN006055,CUST1682,152.05,In-Store,2023-11-24,Clothing,Germany,0
TXN006056,CUST1954,153.47,In-Store,2024-04-15,Travel,USA,0
TXN006057,CUST1388,198.3,ATM,2023-07-06,Groceries,India,0
